
[1mInitial resource allocation (minimum time criterium):[0m
  T10 -> HC2_6 [startTime: 99, endTime: 117]
  T11 -> HC1_4 [startTime: 99, endTime: 130]
  T12 -> HC2_7 [startTime: 78, endTime: 78]
  T13 -> HC2_8 [startTime: 80, endTime: 95]
  T14 -> HC2_9 [startTime: 78, endTime: 137]
  T15 -> HC2_10 [startTime: 163, endTime: 224]
  T16 -> HC1_5 [startTime: 163, endTime: 215]
  T17 -> HC1_6 [startTime: 163, endTime: 196]
  T18 -> HC1_7 [startTime: 130, endTime: 167]
  T19 -> HC2_11 [startTime: 95, endTime: 95]
  T20 -> PP2_1 [startTime: 3, endTime: 825]
  T21 -> HC1_8 [startTime: 825, endTime: 868]
  T22 -> HC2_13 [startTime: 825, endTime: 825]
  T23 -> HC2_14 [startTime: 167, endTime: 193]
  T24 -> HC2_15 [startTime: 95, endTime: 127]
  T25 -> PP2_0 [startTime: 95, endTime: 146]
  T26 -> HC1_9 [startTime: 95, endTime: 104]
  T27 -> HC1_10 [startTime: 163, endTime: 217]
  T28 -> HC2_16 [startTime: 217, endTime: 236]
  T29 -> HC2_17 [startTime: 236, endTime: 281]
  T30 -> HC2_18 [startTime: 236, endTime: 242]
  T31 -> HC2_19 [startTime: 236, endTime: 267]
  T32 -> HC2_20 [startTime: 236, endTime: 253]
  T33 -> HC1_11 [startTime: 825, endTime: 853]
  T34 -> HC1_12 [startTime: 825, endTime: 868]
  T35 -> HC2_21 [startTime: 825, endTime: 844]
  T36 -> HC1_13 [startTime: 825, endTime: 847]
  T37 -> HC2_22 [startTime: 78, endTime: 91]
  T38 -> HC2_23 [startTime: 148, endTime: 163]
  T39 -> HC1_14 [startTime: 267, endTime: 280]
  T40 -> HC2_24 [startTime: 267, endTime: 326]
  T41 -> HC2_25 [startTime: 267, endTime: 342]
  T42 -> HC1_15 [startTime: 78, endTime: 78]
  T43 -> HC1_16 [startTime: 78, endTime: 93]
  T44 -> HC2_26 [startTime: 847, endTime: 868]
  T45 -> HC1_17 [startTime: 163, endTime: 168]
  T46 -> HC1_18 [startTime: 93, endTime: 105]
  T47 -> HC2_27 [startTime: 93, endTime: 115]
  T48 -> HC2_28 [startTime: 93, endTime: 158]
  T49 -> HC1_19 [startTime: 868, endTime: 896]
  T50 -> HC1_20 [startTime: 868, endTime: 897]
  T51 -> PP2_17 [startTime: 868, endTime: 1745]
  T52 -> HC1_22 [startTime: 868, endTime: 871]
  T53 -> HC1_23 [startTime: 242, endTime: 278]
  T54 -> HC1_24 [startTime: 224, endTime: 247]
  T55 -> HC2_29 [startTime: 158, endTime: 164]
  T56 -> HC2_30 [startTime: 158, endTime: 174]
  T57 -> HC1_25 [startTime: 158, endTime: 184]
  T58 -> HC2_31 [startTime: 158, endTime: 232]
  T59 -> HC2_32 [startTime: 278, endTime: 335]
  T60 -> HC2_33 [startTime: 278, endTime: 319]
  T61 -> HC1_26 [startTime: 278, endTime: 297]
  T62 -> HC1_27 [startTime: 847, endTime: 866]
  T63 -> HC1_28 [startTime: 49, endTime: 135]
  T64 -> PP2_9 [startTime: 1745, endTime: 2666]
  T65 -> PP2_13 [startTime: 1745, endTime: 2431]
  T66 -> PP2_16 [startTime: 1745, endTime: 2384]
  T67 -> HC1_31 [startTime: 78, endTime: 80]
  T68 -> HC2_35 [startTime: 49, endTime: 59]
  T69 -> HC1_32 [startTime: 281, endTime: 290]
  T70 -> PP1_22 [startTime: 1745, endTime: 2229]
  T71 -> PP2_11 [startTime: 2431, endTime: 2887]
  T72 -> PP1_11 [startTime: 2431, endTime: 2829]
  T73 -> HC1_35 [startTime: 297, endTime: 323]
  T74 -> HC1_36 [startTime: 297, endTime: 321]
  T75 -> HC2_37 [startTime: 297, endTime: 305]
  T76 -> HC1_37 [startTime: 247, endTime: 303]
  T77 -> HC1_38 [startTime: 232, endTime: 255]
  T78 -> HC1_39 [startTime: 232, endTime: 241]
  T79 -> HC2_38 [startTime: 217, endTime: 253]
  T80 -> HC2_39 [startTime: 59, endTime: 97]
  T81 -> PP2_10 [startTime: 2887, endTime: 3592]
  T82 -> HC1_40 [startTime: 305, endTime: 348]
  T83 -> HC2_41 [startTime: 196, endTime: 251]
  T84 -> HC2_42 [startTime: 196, endTime: 258]
  T85 -> HC2_43 [startTime: 196, endTime: 251]
  T86 -> HC1_41 [startTime: 196, endTime: 223]
  T87 -> HC1_42 [startTime: 95, endTime: 99]
  T88 -> PP1_20 [startTime: 897, endTime: 1693]
  T89 -> PP2_18 [startTime: 897, endTime: 1617]
  T90 -> HC1_44 [startTime: 232, endTime: 249]
  T91 -> HC1_45 [startTime: 184, endTime: 201]
  T92 -> HC1_46 [startTime: 146, endTime: 170]
  T93 -> HC2_45 [startTime: 146, endTime: 186]
  T94 -> PP1_12 [startTime: 1693, endTime: 2284]
  T95 -> PP2_6 [startTime: 1693, endTime: 2068]
  T96 -> PP2_7 [startTime: 1693, endTime: 2340]
  T97 -> HC1_50 [startTime: 258, endTime: 273]
  T98 -> HC1_51 [startTime: 844, endTime: 876]
  T99 -> PP2_14 [startTime: 2384, endTime: 2727]
  T100 -> HC2_47 [startTime: 59, endTime: 78]
  T101 -> HC1_52 [startTime: 335, endTime: 336]
  T102 -> HC1_53 [startTime: 336, endTime: 353]
  T103 -> HC2_48 [startTime: 336, endTime: 408]
  T104 -> HC1_54 [startTime: 336, endTime: 362]
  T105 -> HC1_55 [startTime: 362, endTime: 425]
  T106 -> PP1_6 [startTime: 2068, endTime: 2957]
  T107 -> HC1_57 [startTime: 148, endTime: 161]
  T108 -> HC1_58 [startTime: 201, endTime: 235]
  T109 -> HC2_49 [startTime: 127, endTime: 137]
  T110 -> HC1_59 [startTime: 127, endTime: 141]
  T111 -> HC2_50 [startTime: 127, endTime: 167]
  T112 -> HC1_60 [startTime: 127, endTime: 156]
  T113 -> PP1_19 [startTime: 2229, endTime: 2977]
  T114 -> PP2_15 [startTime: 2229, endTime: 3081]
  T115 -> PP1_21 [startTime: 2229, endTime: 2963]
  T116 -> PP2_8 [startTime: 2431, endTime: 3037]
  T117 -> PP2_3 [startTime: 2957, endTime: 3432]
  T118 -> PP1_1 [startTime: 2957, endTime: 3583]
  T119 -> PP1_5 [startTime: 2957, endTime: 3367]
  T120 -> PP1_8 [startTime: 2068, endTime: 2939]
  T121 -> HC1_64 [startTime: 253, endTime: 286]
  T122 -> HC2_56 [startTime: 281, endTime: 291]
  T123 -> HC2_57 [startTime: 80, endTime: 101]
  T124 -> HC2_58 [startTime: 168, endTime: 216]
  T125 -> HC1_65 [startTime: 97, endTime: 149]
  T126 -> HC2_59 [startTime: 97, endTime: 133]
  T127 -> PP1_9 [startTime: 2284, endTime: 2643]
  T128 -> PP2_5 [startTime: 2284, endTime: 2857]
  T129 -> HC1_67 [startTime: 90, endTime: 102]
  T130 -> HC1_68 [startTime: 280, endTime: 280]
  T131 -> HC2_61 [startTime: 135, endTime: 205]
  T132 -> HC1_69 [startTime: 156, endTime: 196]
  T133 -> HC2_62 [startTime: 156, endTime: 179]
  T134 -> HC2_63 [startTime: 156, endTime: 196]
  T135 -> HC1_70 [startTime: 49, endTime: 56]
  T136 -> HC2_64 [startTime: 362, endTime: 380]
  T137 -> PP1_7 [startTime: 2829, endTime: 3181]
  T138 -> PP1_14 [startTime: 2727, endTime: 2998]
  T139 -> PP1_16 [startTime: 2727, endTime: 3332]
  T140 -> HC2_66 [startTime: 133, endTime: 138]
  T141 -> PP1_4 [startTime: 2939, endTime: 3759]
  T142 -> HC2_68 [startTime: 78, endTime: 93]
  T143 -> HC1_73 [startTime: 78, endTime: 91]
  T144 -> HC2_69 [startTime: 78, endTime: 97]
  T145 -> HC2_70 [startTime: 78, endTime: 86]
  T146 -> HC2_71 [startTime: 97, endTime: 114]
  T147 -> HC1_74 [startTime: 97, endTime: 124]
  T148 -> HC2_72 [startTime: 97, endTime: 99]
  T149 -> HC1_75 [startTime: 97, endTime: 119]
  T150 -> PP1_13 [startTime: 2666, endTime: 3481]
  T151 -> HC2_73 [startTime: 86, endTime: 92]
  T152 -> HC1_77 [startTime: 86, endTime: 97]
  T153 -> HC2_74 [startTime: 86, endTime: 117]
  T154 -> HC2_75 [startTime: 86, endTime: 116]
  T155 -> PP2_12 [startTime: 896, endTime: 1676]
  T156 -> HC1_79 [startTime: 167, endTime: 179]
  T157 -> HC1_80 [startTime: 167, endTime: 210]
  T158 -> HC1_81 [startTime: 167, endTime: 197]
  T159 -> HC2_76 [startTime: 91, endTime: 97]
  T160 -> HC1_82 [startTime: 80, endTime: 105]
  T161 -> HC2_77 [startTime: 80, endTime: 125]
  T162 -> HC1_83 [startTime: 80, endTime: 135]
  T163 -> HC1_84 [startTime: 80, endTime: 94]
  T164 -> PP2_4 [startTime: 2829, endTime: 2961]
  T165 -> HC2_78 [startTime: 353, endTime: 354]
  T166 -> HC1_86 [startTime: 353, endTime: 420]
  T167 -> HC1_87 [startTime: 342, endTime: 350]
  T168 -> HC1_88 [startTime: 342, endTime: 345]
  T169 -> HC2_79 [startTime: 342, endTime: 351]
  T170 -> HC2_80 [startTime: 273, endTime: 284]
  T171 -> HC1_89 [startTime: 102, endTime: 117]
  T172 -> HC2_81 [startTime: 101, endTime: 151]
  T173 -> HC1_90 [startTime: 59, endTime: 137]
  T174 -> HC2_82 [startTime: 281, endTime: 290]
  T175 -> HC1_91 [startTime: 105, endTime: 119]
  T176 -> HC2_83 [startTime: 114, endTime: 135]
  T177 -> HC2_84 [startTime: 114, endTime: 158]
  T178 -> HC2_85 [startTime: 114, endTime: 125]
  T179 -> HC2_86 [startTime: 114, endTime: 147]
  T180 -> PP2_2 [startTime: 2643, endTime: 3335]
  T181 -> HC2_88 [startTime: 137, endTime: 169]
  T182 -> HC1_92 [startTime: 249, endTime: 271]
  T183 -> PP1_0 [startTime: 119, endTime: 423]
  T184 -> HC2_89 [startTime: 305, endTime: 363]
  T185 -> HC1_94 [startTime: 149, endTime: 192]
  T186 -> HC2_90 [startTime: 179, endTime: 211]
  T187 -> HC2_91 [startTime: 179, endTime: 250]
  T188 -> HC1_95 [startTime: 124, endTime: 184]
  T189 -> HC2_92 [startTime: 124, endTime: 128]
  T190 -> HC2_93 [startTime: 124, endTime: 132]
  T191 -> HC2_94 [startTime: 124, endTime: 157]
  T192 -> HC1_96 [startTime: 853, endTime: 874]
  T193 -> PP2_19 [startTime: 853, endTime: 1277]
  T194 -> PP1_17 [startTime: 3081, endTime: 3546]
  T195 -> PP1_15 [startTime: 3081, endTime: 3703]
  T196 -> PP1_10 [startTime: 3081, endTime: 3423]
  T197 -> PP1_18 [startTime: 3081, endTime: 3480]
  T198 -> PP1_3 [startTime: 3367, endTime: 3556]
  T199 -> PP1_2 [startTime: 3367, endTime: 4165]
Overall Time: 4165
Overall Cost: 253871

There is a slower resource available for T50
Time intervals have been recomputed:
  T0 -> HC2_0 [startTime: 0, endTime: 3]
  T1 -> HC1_0 [startTime: 3, endTime: 49]
  T2 -> HC2_1 [startTime: 3, endTime: 64]
  T3 -> HC2_2 [startTime: 49, endTime: 49]
  T4 -> HC2_3 [startTime: 49, endTime: 80]
  T5 -> HC1_1 [startTime: 49, endTime: 78]
  T6 -> HC1_2 [startTime: 64, endTime: 90]
  T7 -> HC1_3 [startTime: 78, endTime: 148]
  T8 -> HC2_4 [startTime: 90, endTime: 163]
  T9 -> HC2_5 [startTime: 90, endTime: 99]
  T10 -> HC2_6 [startTime: 99, endTime: 117]
  T11 -> HC1_4 [startTime: 99, endTime: 130]
  T12 -> HC2_7 [startTime: 78, endTime: 78]
  T13 -> HC2_8 [startTime: 80, endTime: 95]
  T14 -> HC2_9 [startTime: 78, endTime: 137]
  T15 -> HC2_10 [startTime: 163, endTime: 224]
  T16 -> HC1_5 [startTime: 163, endTime: 215]
  T17 -> HC1_6 [startTime: 163, endTime: 196]
  T18 -> HC1_7 [startTime: 130, endTime: 167]
  T19 -> HC2_11 [startTime: 95, endTime: 95]
  T20 -> PP2_1 [startTime: 3, endTime: 825]
  T21 -> HC1_8 [startTime: 825, endTime: 868]
  T22 -> HC2_13 [startTime: 825, endTime: 825]
  T23 -> HC2_14 [startTime: 167, endTime: 193]
  T24 -> HC2_15 [startTime: 95, endTime: 127]
  T25 -> PP2_0 [startTime: 95, endTime: 146]
  T26 -> HC1_9 [startTime: 95, endTime: 104]
  T27 -> HC1_10 [startTime: 163, endTime: 217]
  T28 -> HC2_16 [startTime: 217, endTime: 236]
  T29 -> HC2_17 [startTime: 236, endTime: 281]
  T30 -> HC2_18 [startTime: 236, endTime: 242]
  T31 -> HC2_19 [startTime: 236, endTime: 267]
  T32 -> HC2_20 [startTime: 236, endTime: 253]
  T33 -> HC1_11 [startTime: 825, endTime: 853]
  T34 -> HC1_12 [startTime: 825, endTime: 868]
  T35 -> HC2_21 [startTime: 825, endTime: 844]
  T36 -> HC1_13 [startTime: 825, endTime: 847]
  T37 -> HC2_22 [startTime: 78, endTime: 91]
  T38 -> HC2_23 [startTime: 148, endTime: 163]
  T39 -> HC1_14 [startTime: 267, endTime: 280]
  T40 -> HC2_24 [startTime: 267, endTime: 326]
  T41 -> HC2_25 [startTime: 267, endTime: 342]
  T42 -> HC1_15 [startTime: 78, endTime: 78]
  T43 -> HC1_16 [startTime: 78, endTime: 93]
  T44 -> HC2_26 [startTime: 847, endTime: 868]
  T45 -> HC1_17 [startTime: 163, endTime: 168]
  T46 -> HC1_18 [startTime: 93, endTime: 105]
  T47 -> HC2_27 [startTime: 93, endTime: 115]
  T48 -> HC2_28 [startTime: 93, endTime: 158]
  T49 -> HC1_19 [startTime: 868, endTime: 896]
  T50 -> PP2_20 [startTime: 868, endTime: 1473]
  T51 -> PP2_17 [startTime: 868, endTime: 1745]
  T52 -> HC1_22 [startTime: 868, endTime: 871]
  T53 -> HC1_23 [startTime: 242, endTime: 278]
  T54 -> HC1_24 [startTime: 224, endTime: 247]
  T55 -> HC2_29 [startTime: 158, endTime: 164]
  T56 -> HC2_30 [startTime: 158, endTime: 174]
  T57 -> HC1_25 [startTime: 158, endTime: 184]
  T58 -> HC2_31 [startTime: 158, endTime: 232]
  T59 -> HC2_32 [startTime: 278, endTime: 335]
  T60 -> HC2_33 [startTime: 278, endTime: 319]
  T61 -> HC1_26 [startTime: 278, endTime: 297]
  T62 -> HC1_27 [startTime: 847, endTime: 866]
  T63 -> HC1_28 [startTime: 49, endTime: 135]
  T64 -> PP2_9 [startTime: 1745, endTime: 2666]
  T65 -> PP2_13 [startTime: 1745, endTime: 2431]
  T66 -> PP2_16 [startTime: 1745, endTime: 2384]
  T67 -> HC1_31 [startTime: 78, endTime: 80]
  T68 -> HC2_35 [startTime: 49, endTime: 59]
  T69 -> HC1_32 [startTime: 281, endTime: 290]
  T70 -> PP1_22 [startTime: 1745, endTime: 2229]
  T71 -> PP2_11 [startTime: 2431, endTime: 2887]
  T72 -> PP1_11 [startTime: 2431, endTime: 2829]
  T73 -> HC1_35 [startTime: 297, endTime: 323]
  T74 -> HC1_36 [startTime: 297, endTime: 321]
  T75 -> HC2_37 [startTime: 297, endTime: 305]
  T76 -> HC1_37 [startTime: 247, endTime: 303]
  T77 -> HC1_38 [startTime: 232, endTime: 255]
  T78 -> HC1_39 [startTime: 232, endTime: 241]
  T79 -> HC2_38 [startTime: 217, endTime: 253]
  T80 -> HC2_39 [startTime: 59, endTime: 97]
  T81 -> PP2_10 [startTime: 2887, endTime: 3592]
  T82 -> HC1_40 [startTime: 305, endTime: 348]
  T83 -> HC2_41 [startTime: 196, endTime: 251]
  T84 -> HC2_42 [startTime: 196, endTime: 258]
  T85 -> HC2_43 [startTime: 196, endTime: 251]
  T86 -> HC1_41 [startTime: 196, endTime: 223]
  T87 -> HC1_42 [startTime: 95, endTime: 99]
  T88 -> PP1_20 [startTime: 1473, endTime: 2269]
  T89 -> PP2_18 [startTime: 1473, endTime: 2193]
  T90 -> HC1_44 [startTime: 232, endTime: 249]
  T91 -> HC1_45 [startTime: 184, endTime: 201]
  T92 -> HC1_46 [startTime: 146, endTime: 170]
  T93 -> HC2_45 [startTime: 146, endTime: 186]
  T94 -> PP1_12 [startTime: 2269, endTime: 2860]
  T95 -> PP2_6 [startTime: 2269, endTime: 2644]
  T96 -> PP2_7 [startTime: 2269, endTime: 2916]
  T97 -> HC1_50 [startTime: 258, endTime: 273]
  T98 -> HC1_51 [startTime: 844, endTime: 876]
  T99 -> PP2_14 [startTime: 2384, endTime: 2727]
  T100 -> HC2_47 [startTime: 59, endTime: 78]
  T101 -> HC1_52 [startTime: 335, endTime: 336]
  T102 -> HC1_53 [startTime: 336, endTime: 353]
  T103 -> HC2_48 [startTime: 336, endTime: 408]
  T104 -> HC1_54 [startTime: 336, endTime: 362]
  T105 -> HC1_55 [startTime: 362, endTime: 425]
  T106 -> PP1_6 [startTime: 2644, endTime: 3533]
  T107 -> HC1_57 [startTime: 148, endTime: 161]
  T108 -> HC1_58 [startTime: 201, endTime: 235]
  T109 -> HC2_49 [startTime: 127, endTime: 137]
  T110 -> HC1_59 [startTime: 127, endTime: 141]
  T111 -> HC2_50 [startTime: 127, endTime: 167]
  T112 -> HC1_60 [startTime: 127, endTime: 156]
  T113 -> PP1_19 [startTime: 2229, endTime: 2977]
  T114 -> PP2_15 [startTime: 2229, endTime: 3081]
  T115 -> PP1_21 [startTime: 2229, endTime: 2963]
  T116 -> PP2_8 [startTime: 2431, endTime: 3037]
  T117 -> PP2_3 [startTime: 3533, endTime: 4008]
  T118 -> PP1_1 [startTime: 3533, endTime: 4159]
  T119 -> PP1_5 [startTime: 3533, endTime: 3943]
  T120 -> PP1_8 [startTime: 2644, endTime: 3515]
  T121 -> HC1_64 [startTime: 253, endTime: 286]
  T122 -> HC2_56 [startTime: 281, endTime: 291]
  T123 -> HC2_57 [startTime: 80, endTime: 101]
  T124 -> HC2_58 [startTime: 168, endTime: 216]
  T125 -> HC1_65 [startTime: 97, endTime: 149]
  T126 -> HC2_59 [startTime: 97, endTime: 133]
  T127 -> PP1_9 [startTime: 2860, endTime: 3219]
  T128 -> PP2_5 [startTime: 2860, endTime: 3433]
  T129 -> HC1_67 [startTime: 90, endTime: 102]
  T130 -> HC1_68 [startTime: 280, endTime: 280]
  T131 -> HC2_61 [startTime: 135, endTime: 205]
  T132 -> HC1_69 [startTime: 156, endTime: 196]
  T133 -> HC2_62 [startTime: 156, endTime: 179]
  T134 -> HC2_63 [startTime: 156, endTime: 196]
  T135 -> HC1_70 [startTime: 49, endTime: 56]
  T136 -> HC2_64 [startTime: 362, endTime: 380]
  T137 -> PP1_7 [startTime: 2829, endTime: 3181]
  T138 -> PP1_14 [startTime: 2727, endTime: 2998]
  T139 -> PP1_16 [startTime: 2727, endTime: 3332]
  T140 -> HC2_66 [startTime: 133, endTime: 138]
  T141 -> PP1_4 [startTime: 3515, endTime: 4335]
  T142 -> HC2_68 [startTime: 78, endTime: 93]
  T143 -> HC1_73 [startTime: 78, endTime: 91]
  T144 -> HC2_69 [startTime: 78, endTime: 97]
  T145 -> HC2_70 [startTime: 78, endTime: 86]
  T146 -> HC2_71 [startTime: 97, endTime: 114]
  T147 -> HC1_74 [startTime: 97, endTime: 124]
  T148 -> HC2_72 [startTime: 97, endTime: 99]
  T149 -> HC1_75 [startTime: 97, endTime: 119]
  T150 -> PP1_13 [startTime: 2666, endTime: 3481]
  T151 -> HC2_73 [startTime: 86, endTime: 92]
  T152 -> HC1_77 [startTime: 86, endTime: 97]
  T153 -> HC2_74 [startTime: 86, endTime: 117]
  T154 -> HC2_75 [startTime: 86, endTime: 116]
  T155 -> PP2_12 [startTime: 896, endTime: 1676]
  T156 -> HC1_79 [startTime: 167, endTime: 179]
  T157 -> HC1_80 [startTime: 167, endTime: 210]
  T158 -> HC1_81 [startTime: 167, endTime: 197]
  T159 -> HC2_76 [startTime: 91, endTime: 97]
  T160 -> HC1_82 [startTime: 80, endTime: 105]
  T161 -> HC2_77 [startTime: 80, endTime: 125]
  T162 -> HC1_83 [startTime: 80, endTime: 135]
  T163 -> HC1_84 [startTime: 80, endTime: 94]
  T164 -> PP2_4 [startTime: 2829, endTime: 2961]
  T165 -> HC2_78 [startTime: 353, endTime: 354]
  T166 -> HC1_86 [startTime: 353, endTime: 420]
  T167 -> HC1_87 [startTime: 342, endTime: 350]
  T168 -> HC1_88 [startTime: 342, endTime: 345]
  T169 -> HC2_79 [startTime: 342, endTime: 351]
  T170 -> HC2_80 [startTime: 273, endTime: 284]
  T171 -> HC1_89 [startTime: 102, endTime: 117]
  T172 -> HC2_81 [startTime: 101, endTime: 151]
  T173 -> HC1_90 [startTime: 59, endTime: 137]
  T174 -> HC2_82 [startTime: 281, endTime: 290]
  T175 -> HC1_91 [startTime: 105, endTime: 119]
  T176 -> HC2_83 [startTime: 114, endTime: 135]
  T177 -> HC2_84 [startTime: 114, endTime: 158]
  T178 -> HC2_85 [startTime: 114, endTime: 125]
  T179 -> HC2_86 [startTime: 114, endTime: 147]
  T180 -> PP2_2 [startTime: 3219, endTime: 3911]
  T181 -> HC2_88 [startTime: 137, endTime: 169]
  T182 -> HC1_92 [startTime: 249, endTime: 271]
  T183 -> PP1_0 [startTime: 119, endTime: 423]
  T184 -> HC2_89 [startTime: 305, endTime: 363]
  T185 -> HC1_94 [startTime: 149, endTime: 192]
  T186 -> HC2_90 [startTime: 179, endTime: 211]
  T187 -> HC2_91 [startTime: 179, endTime: 250]
  T188 -> HC1_95 [startTime: 124, endTime: 184]
  T189 -> HC2_92 [startTime: 124, endTime: 128]
  T190 -> HC2_93 [startTime: 124, endTime: 132]
  T191 -> HC2_94 [startTime: 124, endTime: 157]
  T192 -> HC1_96 [startTime: 853, endTime: 874]
  T193 -> PP2_19 [startTime: 853, endTime: 1277]
  T194 -> PP1_17 [startTime: 3081, endTime: 3546]
  T195 -> PP1_15 [startTime: 3081, endTime: 3703]
  T196 -> PP1_10 [startTime: 3081, endTime: 3423]
  T197 -> PP1_18 [startTime: 3081, endTime: 3480]
  T198 -> PP1_3 [startTime: 3943, endTime: 4132]
  T199 -> PP1_2 [startTime: 3943, endTime: 4741]
Overall Time: 4741
Overall Cost: 252661

There is a slower resource available for T49
Time intervals have been recomputed:
  T0 -> HC2_0 [startTime: 0, endTime: 3]
  T1 -> HC1_0 [startTime: 3, endTime: 49]
  T2 -> HC2_1 [startTime: 3, endTime: 64]
  T3 -> HC2_2 [startTime: 49, endTime: 49]
  T4 -> HC2_3 [startTime: 49, endTime: 80]
  T5 -> HC1_1 [startTime: 49, endTime: 78]
  T6 -> HC1_2 [startTime: 64, endTime: 90]
  T7 -> HC1_3 [startTime: 78, endTime: 148]
  T8 -> HC2_4 [startTime: 90, endTime: 163]
  T9 -> HC2_5 [startTime: 90, endTime: 99]
  T10 -> HC2_6 [startTime: 99, endTime: 117]
  T11 -> HC1_4 [startTime: 99, endTime: 130]
  T12 -> HC2_7 [startTime: 78, endTime: 78]
  T13 -> HC2_8 [startTime: 80, endTime: 95]
  T14 -> HC2_9 [startTime: 78, endTime: 137]
  T15 -> HC2_10 [startTime: 163, endTime: 224]
  T16 -> HC1_5 [startTime: 163, endTime: 215]
  T17 -> HC1_6 [startTime: 163, endTime: 196]
  T18 -> HC1_7 [startTime: 130, endTime: 167]
  T19 -> HC2_11 [startTime: 95, endTime: 95]
  T20 -> PP2_1 [startTime: 3, endTime: 825]
  T21 -> HC1_8 [startTime: 825, endTime: 868]
  T22 -> HC2_13 [startTime: 825, endTime: 825]
  T23 -> HC2_14 [startTime: 167, endTime: 193]
  T24 -> HC2_15 [startTime: 95, endTime: 127]
  T25 -> PP2_0 [startTime: 95, endTime: 146]
  T26 -> HC1_9 [startTime: 95, endTime: 104]
  T27 -> HC1_10 [startTime: 163, endTime: 217]
  T28 -> HC2_16 [startTime: 217, endTime: 236]
  T29 -> HC2_17 [startTime: 236, endTime: 281]
  T30 -> HC2_18 [startTime: 236, endTime: 242]
  T31 -> HC2_19 [startTime: 236, endTime: 267]
  T32 -> HC2_20 [startTime: 236, endTime: 253]
  T33 -> HC1_11 [startTime: 825, endTime: 853]
  T34 -> HC1_12 [startTime: 825, endTime: 868]
  T35 -> HC2_21 [startTime: 825, endTime: 844]
  T36 -> HC1_13 [startTime: 825, endTime: 847]
  T37 -> HC2_22 [startTime: 78, endTime: 91]
  T38 -> HC2_23 [startTime: 148, endTime: 163]
  T39 -> HC1_14 [startTime: 267, endTime: 280]
  T40 -> HC2_24 [startTime: 267, endTime: 326]
  T41 -> HC2_25 [startTime: 267, endTime: 342]
  T42 -> HC1_15 [startTime: 78, endTime: 78]
  T43 -> HC1_16 [startTime: 78, endTime: 93]
  T44 -> HC2_26 [startTime: 847, endTime: 868]
  T45 -> HC1_17 [startTime: 163, endTime: 168]
  T46 -> HC1_18 [startTime: 93, endTime: 105]
  T47 -> HC2_27 [startTime: 93, endTime: 115]
  T48 -> HC2_28 [startTime: 93, endTime: 158]
  T49 -> PP1_23 [startTime: 868, endTime: 1717]
  T50 -> PP2_20 [startTime: 868, endTime: 1473]
  T51 -> PP2_17 [startTime: 868, endTime: 1745]
  T52 -> HC1_22 [startTime: 868, endTime: 871]
  T53 -> HC1_23 [startTime: 242, endTime: 278]
  T54 -> HC1_24 [startTime: 224, endTime: 247]
  T55 -> HC2_29 [startTime: 158, endTime: 164]
  T56 -> HC2_30 [startTime: 158, endTime: 174]
  T57 -> HC1_25 [startTime: 158, endTime: 184]
  T58 -> HC2_31 [startTime: 158, endTime: 232]
  T59 -> HC2_32 [startTime: 278, endTime: 335]
  T60 -> HC2_33 [startTime: 278, endTime: 319]
  T61 -> HC1_26 [startTime: 278, endTime: 297]
  T62 -> HC1_27 [startTime: 847, endTime: 866]
  T63 -> HC1_28 [startTime: 49, endTime: 135]
  T64 -> PP2_9 [startTime: 1745, endTime: 2666]
  T65 -> PP2_13 [startTime: 1745, endTime: 2431]
  T66 -> PP2_16 [startTime: 1745, endTime: 2384]
  T67 -> HC1_31 [startTime: 78, endTime: 80]
  T68 -> HC2_35 [startTime: 49, endTime: 59]
  T69 -> HC1_32 [startTime: 281, endTime: 290]
  T70 -> PP1_22 [startTime: 1745, endTime: 2229]
  T71 -> PP2_11 [startTime: 2431, endTime: 2887]
  T72 -> PP1_11 [startTime: 2431, endTime: 2829]
  T73 -> HC1_35 [startTime: 297, endTime: 323]
  T74 -> HC1_36 [startTime: 297, endTime: 321]
  T75 -> HC2_37 [startTime: 297, endTime: 305]
  T76 -> HC1_37 [startTime: 247, endTime: 303]
  T77 -> HC1_38 [startTime: 232, endTime: 255]
  T78 -> HC1_39 [startTime: 232, endTime: 241]
  T79 -> HC2_38 [startTime: 217, endTime: 253]
  T80 -> HC2_39 [startTime: 59, endTime: 97]
  T81 -> PP2_10 [startTime: 2887, endTime: 3592]
  T82 -> HC1_40 [startTime: 305, endTime: 348]
  T83 -> HC2_41 [startTime: 196, endTime: 251]
  T84 -> HC2_42 [startTime: 196, endTime: 258]
  T85 -> HC2_43 [startTime: 196, endTime: 251]
  T86 -> HC1_41 [startTime: 196, endTime: 223]
  T87 -> HC1_42 [startTime: 95, endTime: 99]
  T88 -> PP1_20 [startTime: 1473, endTime: 2269]
  T89 -> PP2_18 [startTime: 1473, endTime: 2193]
  T90 -> HC1_44 [startTime: 232, endTime: 249]
  T91 -> HC1_45 [startTime: 184, endTime: 201]
  T92 -> HC1_46 [startTime: 146, endTime: 170]
  T93 -> HC2_45 [startTime: 146, endTime: 186]
  T94 -> PP1_12 [startTime: 2269, endTime: 2860]
  T95 -> PP2_6 [startTime: 2269, endTime: 2644]
  T96 -> PP2_7 [startTime: 2269, endTime: 2916]
  T97 -> HC1_50 [startTime: 258, endTime: 273]
  T98 -> HC1_51 [startTime: 844, endTime: 876]
